,链接,标题,作者,日期,评论,回复
93,https://tieba.baidu.com/p/3705726969?pn=1,有没有大神研究过发现规律的规律？,炫目的白昼,2015-04-18 11:58,人工智能两个基础，信息处理和意识。,"['一个电报机也能够处理信息，它也是智能吗？', '回复 ruiaijun :我不是说了还要有意识吗？再说了，信息处理是分等级的，我说的是最高级的信息处理，这里只简化成了信息处理。', '回复 炫目的白昼 :你怎么叫别人分清你说的是什么样的信息处理呢？你又用什么区别“高级的信息处理”和“普通级信息处理”呢？这可是个关键问题呀！', '回复 ruiaijun :关键毛线，在我的世界里就是言简意骇，洞若观火，看人看事直指本心。', '回复 炫目的白昼 :未必！越是自吹，越是不自信。', '', '', '', '']"
94,https://tieba.baidu.com/p/3705726969?pn=1,有没有大神研究过发现规律的规律？,梦炬花焰,2015-04-18 14:28,人工智能就一个基本点。。从无到有。。,[]
95,https://tieba.baidu.com/p/3705726969?pn=1,有没有大神研究过发现规律的规律？,三千意象,2015-04-18 15:45,应该是意识吧,"['意识这个词没能科学的定义，所以不懂什么意思！', '回复 mochaojian :是没能科学的定义，但它却客观存在着。']"
96,https://tieba.baidu.com/p/3705726969?pn=1,有没有大神研究过发现规律的规律？,mochaojian,2015-04-18 22:50,我近来在思考，要赋予机器什么基本能力，然后机器就会在训练之下聪明起来。,"['百度搜索 解题机', '回复 1314zv :这个不是我需要的，这个东西没有多少智能。', '回复 mochaojian :它难道不能解题吗？', '回复 1314zv :可以，只是比较傻。', '回复 mochaojian :楼主可见过聪明的，请指教。']"
97,https://tieba.baidu.com/p/3705726969?pn=1,有没有大神研究过发现规律的规律？,二十四楼夜,2015-04-18 23:33,不存在发现规律的规律，否则人类也不会在农业社会蹉跎上万年了。,"['这个逻辑我没看懂。大哥讲明白点？', '扯', '回复 AI因斯坦 :熵增模型有一定的代表性，不错。']"
98,https://tieba.baidu.com/p/3705726969?pn=1,有没有大神研究过发现规律的规律？,seusimon,2015-04-18 23:43,"看过8楼再回想，觉得楼主这个问题有点奇怪。
个人理解：该问题或许本身就指向了对人脑架构的探秘，和其它可能想到的子问题是浑然一体的，仅仅视角不同而已。
如果谁的回答让楼主满意了，也许强人工智能的钥匙已经被该层层主摸到了。","['这个帖子确实问到要害了。', '回复 南燕的风 :兄弟有没有什么见解可以交流的？', '回复 mochaojian :没有', '回复 南燕的风 :实在！', '“该问题或许本身就指向了对人脑架构的探秘，”……你错了，找规律应该与人脑的构架无关。', '', '']"
99,https://tieba.baidu.com/p/3705726969?pn=1,有没有大神研究过发现规律的规律？,虔诚的ORZ,2015-04-19 12:16,道可道，非常道。,"['你懂的这句话的意思吗？道可道非恒道', '回复 mochaojian :你问老子啊？', '回复 1314zv :哦，呵呵，一起问过老子了，现在不想问了。', '回复 mochaojian :哦，呵呵，“以前”问过老子了，现在不想问了。', '回复 mochaojian :老子怎么说？', '', '', '', '']"
100,https://tieba.baidu.com/p/3705726969?pn=1,有没有大神研究过发现规律的规律？,ruiaijun,2015-04-19 15:11,"说一个可以被动发现规律，但是与大脑无关的例子：
二十几年前，机器人技术还很差。美国每年有一个机器设备走迷津的大赛。
赛场设置一些迷津，让人们制作的汽车玩具行走，看谁的玩具行走后形成一次走通迷津的时间短。也就是学习走迷津的速度最快。
在那里参赛的设备，有的根本没有电脑设备，只是一些记忆元件和机械结构，但是那些玩具汽车不乏有很多学会走迷津。
在无数次失败的学习中学会走通迷津，绝对是被动的发现规律。但是那些能够被动发现规律的设备不仅很多与大脑架构无关，而且有些连电脑设备也没有。
我也曾进行过这种设备的设计，不用任何电脑设备，仅用一些记忆元件（例如熔断丝）就可以使设备学会走迷津，也就是被动的发现了规律。","['你举的例子不能成为论据！保险丝的通断，就是0和1。', '保险丝的布局，就是程序，走就是训练。', '回复 mochaojian :“保险丝的通断，就是0和1。”……这是众所周知的事实，不用你说。熔断丝的作用就是记忆。但是仅有几根熔断丝不能算电脑，不能算智能，这也是众所周知的事实。因此你无法说明我“举的例子不能成为论据！”。顺便指出：这个走迷津汽车正是我当年证明“智能的标准”的实验之一。', '回复 mochaojian :“保险丝的布局，就是程序，走就是训练。”……这也是众所周知的事实，说这种众所周知的话，才是废话。这段废话丝毫证明不了“被动发现规律与人脑架构有关”。你肯定不会认为人脑架构是一些熔断丝吧？', '回复 mochaojian :命题“被动找规律与人脑架构有关”是全称命题，可以一例否决。本楼的例子就使用一票否决权。命题应改为“某些被动找规律与大脑架构有关”。命题由全称命题改为特称命题就好多了。把人脑改为大脑，意指动物大脑也能被动找出规律。严格的语言一个字也不是废话，理解能力差的人除外。', '', '', '', '', '']"
101,https://tieba.baidu.com/p/3705726969?pn=1,有没有大神研究过发现规律的规律？,ruiaijun,2015-04-19 20:26,"如果人们真心想让计算机系统模拟人类智能的“找规律”，就一定不要走偏方向。一定不要把那些有点像智能的玩意儿当成智能。一定不要把那些有点像“找规律”的玩意儿当成在找规律。
楼主虽然提出找规律问题，但是说实在的，他没有真心的想按人类智能那样找规律。他虽然至今没有说他想如何搞，但看得出，他是想搞那些有点像“找规律”的玩意儿！","['我在寻找的内容在上面已经说了。寻找可以赋予计算系统天生的功能，让他慢慢聪明起来。至于是不是人一样的形式，我不认为重要。', '回复 mochaojian :人是很有价值的参考对象。', '回复 mochaojian :“让他慢慢聪明起来”……这一点我同意。但是找规律并不是智能系统的原始功能，它是系统在慢慢聪明的过程中，渐渐生成的一种功能。我在二楼给出的，仅仅是思维生成过程的一个阶段，它的前面有包括分类操作的一系列操作的生成。它的后面有包括想象、创造、提出理论等功能的生成。', '回复 mochaojian :“人是很有价值的参考对象。”……我的一切理论都建立在对人类智能的考察上，基本都是事实的模拟。只有在一些考察不到的地方，用了一些假设。', '回复 ruiaijun :我只见到一些很表面的观察和猜想，并看不到地基。', '', '', '', '', '']"
102,https://tieba.baidu.com/p/3705726969?pn=1,有没有大神研究过发现规律的规律？,1252348575,2015-04-20 00:09,"马克思的方法论。
观察，做出假设，实验验证，假设成立。","['我也不废话，就看你能不能明白我所说的了。', '你这话谁都懂，就是做不出来，呵呵。谁写程序不是这样写？所有程序都满足你说的方法论，你说的和二楼没多大区别。', '我说清楚点，观察到假设，就是发现或者设置规则的地方，各种模型都在这里做努力，但是没有出现过人工智能。', '实验是反馈或者双向选择，也是有很多现成算法，但是也没有实现强智能。说明现在的技术，都是你说的这方向，但是地基没做好，楼房歪了没有好效果。', '我觉得和你有话可以聊。', '', '', '', '', '']"
103,https://tieba.baidu.com/p/3705726969?pn=1,有没有大神研究过发现规律的规律？,ruiaijun,2015-04-20 12:14,"我在十三楼给出了玩具汽车走迷津的例子，后面跟了很多争论。但是有一个关键问题人们忽视了。那就是，这辆能够走迷津的汽车算不算有智能？
不做出这个判断，显然表明我们并不知道“什么是智能？”。
你认为，究竟什么是智能呢？","['这个概念一直都有有争议，呵呵，你问的挺难回答的。', '回复 mochaojian :我当时花很多时间设计走迷津汽车，就是为了证明，仅仅能够被动找规律，仅仅能够自主活动的物体还不算具有智能。走迷津的小汽车没有智能，它具有的功能被生物体扩展后才发展出智能。为此我用被动找规律、随机自主把非智能体的找规律、自主性与智能体的找规律、自主性相区别。', '回复 mochaojian :这个实验也是我一直坚持“能够表达出来的找规律才是智能的找规律”的原因。排除了“被动找规律是智能的找规律”后，只能得出上述结论。我讲的很多话都是经过这样验证的，虽然复杂，但是依据十足。你们没有这样深入思考的经历，自然觉得不可思议。甚至觉得是无依据的假设。']"
104,https://tieba.baidu.com/p/3705726969?pn=1,有没有大神研究过发现规律的规律？,利_刃,2015-04-21 02:58,"发现规律是有一些固定方法的。我们需要找出一些简单、通用的方法，用这些方法来发现更多复杂的规律。另外，已经发现的规律和一些随意的假设，都可以辅助我们发现更多的规律。例如我们学会了乘法，就可以轻易知道两个数字是否第三个数字有乘积关系，如果不懂乘法就很难发现。有时我们很难一眼看出一列数字之间的关系，我们会尝试使用加减乘除等各种学过的知识综合计算，有时会碰巧得出有明显规律的结果。

发现规律要基于人的感知能力，盲人无法直接发现图形中的规律，聋子无法直接发现声音中的规律。对于计算机，我们要编写一些感知器，把事物转换成数字和规则，然后在这些数字中利用基本规则来找规律。
以字符串为例，首先我们要给计算机加入字符和数度感知。对于“ABCD”，字符感知要求能分辨出这四个字母是不同的，每个字母代表一个元素；数字感知要求能读出字符的数量4和A、B、C、D在字符串中的位置1, 2, 3, 4；程度感知要求能比较数字的大小。

前面ruiaijun提出了找规律算法的步骤，我们先来看前两步：
第一步、选择大量有关资料。
第二步、分析大量有关资料。

大量有关的资料可以用程序随机生成来模拟，我们可以给出几个基本规则作为分析资料的条件，然后就可以用程序来找规律了。(符号 "":="" 代表""定义为"")
有 := 数量 > 0
无 := 数量 = 0
重复 := 某字符的数量 > 1
相隔 := | 某字符的位置 - 另一个字符的位置 | - 1
相邻 := 相隔 = 0
连续 := 相邻 & 重复
......

单个字符串重复规律 (有些细节没给出描述)
<一阶>
ABCD - 无重复
AAAA - 全部重复
ABBBBB - 较多重复，不重复成为特例
ABCAD - 分隔重复，重复数量和位置不固定
AAABC - 相邻重复，位置(开头)
ABACADA - 相隔1个字符重复
AABBCC - 固定数量的重复(两两重复)
ABCCBA - 反向重复(回文，可切分两段分析) 位置:1,2,3,3,2,1
......
<二阶>
ABCBA, ABBCCCBBA - 回文扩展
ABCDABCABA --可切分--> ABCD ABC AB A - 数字关系
......

两个字符串重复规律
<一阶>
ABC - ABC // A = B
ABC - BC // A包含B (左冗余)
AB - ABC // B包含A (右冗余)
ABC - DEF // 长度相等，但无交集 (else 长度比较大小)
ABC - BCD // 长度相等，A、B有交集
ABC - AABBC // 有重复、但位置不变
ABC - BCA // 无重复、但位置有变
ABC - 3 // 长度
ABC - A // 包含，位置[0]，开头
ABC - C // 包含，位置[2] 结尾
ABC - AB // 包含，位置[0,1]
ABC - CBA // 位置反向2,1,0 (无重复、但位置有变)
ABC - BCA - CAB // 位置循环 012 120 201 // 012012012012
ABC - ABCABC // 重复
......
<二阶> (常常需要结合很多组实例才能分析出明确结果)
ABC - 3A // 3是长度 A是第一个字符
ABC - 3个字符 // 同上，但包含明确语义
ABC - 6 // 长度len=3。6=len*3 或 6=len+3 或 6=len^2-3 (歧义太多，需要多组实例结合分析)

对于复杂的字符串，我们要先进行分解，先根据字符串的成份和表面特征分成一小段一小段的，然后利用上面解析的规则方法分别分析每一个小段，找到的共同部分就是对我们有用的规律了。
这种找规律的方法虽然不是万能的，却可以在几个简单定义的基础上，自动推导出大量的高阶规则，然后利用这些规则，在成千上万的实例中，找到那些符合规则的特例，并给出相应描述。","['有干货', '有指导意义', '这有毛用', '回复 卡西地 :这个回答符合标题。用的话是可用的，只是能解决的问题面窄，变通一下就好用些。', '你用例子分析得很细致，这样考虑就能够把一些原则形式的思想，转变成具体个案，再由具体个案编写出程序。而程序又能拓展出丰富的应用。这种分析是你的强项。我这里的话是说给那些看不懂的人听的。', '', '', '', '', '']"
105,https://tieba.baidu.com/p/3705726969?pn=2,回复：有没有大神研究过发现规律的规律？,陆终公兔,2015-04-21 10:38,"这就是F=F(x)
数学家们证明了很久了，依稀记得好像目前只找到 4个f。
好像前一整子有个家伙证明了这个等式，不过后来又推翻了",[]
106,https://tieba.baidu.com/p/3705726969?pn=2,回复：有没有大神研究过发现规律的规律？,ruiaijun,2015-04-21 11:16,"对于“被动找规律”这个概念，我还是第一次遇到。一边与网友们讨论，一边内心也有很多纠结。我的思维操作已经整理完成，其中并没有“被动找规律”的位置，因此面临两种选择：一是把“被动找规律”纳入思维操作理论中，于是该理论就要大规模变动。另一个是，为不把“被动找规律”纳入思维操作理论做出合理的解释。
于是我必须做你们这些青年人想不到的工作：从头到尾的考察“被动找规律”这个概念的全部含义，为它在思维操作理论中定位。这是严肃认真地构建一个理论必须做的。一般年轻人考虑问题，总是东一榔头、西一棒槌，这种认真考察一个概念的工作，他门做着嫌麻烦，看着都嫌麻烦。
既然问题已经开了头，我就把它考虑到底。于是我想借这个主题一块宝地，把我的想法写清楚。",[]
107,https://tieba.baidu.com/p/3705726969?pn=2,回复：有没有大神研究过发现规律的规律？,ruiaijun,2015-04-21 11:24,"既然是在逐步考虑这个概念，不免有些想法不够全面。例如我前面一再作这样的表述：“汽车对自己找到的规律一无所知。”“能够表达的找规律”，以此来表述我心目中的“找规律”与“被动找规律”的区别。


看了２１楼利_刃先生的帖子，我感觉我的表述有问题了。利_刃先生的帖子中的找规律也没有做到“能够表达”，也没有做到“对自己找到的规律有所知”，但是不能否认，他表述的内容确实是在找规律。
因此必须修改我原来的表述，找出“被动找规律”和“找规律”的根本区别。


那么“被动找规律”与“找规律”的区别究竟在哪儿呢？分析利_刃先生的帖子，我们就会看出端倪：利_刃先生设置了很多可编程的过程，描述“找规律”。用我的语言，就是他使用很多操作，来找规律。
而那些“被动找规律”的例子，都没有专用的“找规律操作”。
这么说吧：“被动找规律”是在一些与“找”规律无关的操作过程中，碰上了规律。因为是“规律碰上了系统的操作”，所以才叫做“被动找规律”。
可以看出，“被动找规律”与“找规律”的根本区别就在一个“找”字上。“被动找规律”的操作不是用来“找规律”的，而是自有任务。但是碰上了规律、发现了规律。而“找规律”是由一些专用的找规律操作，在从事找规律的工作，结果找到了规律。
我前面说的“表达是找规律的标准”，错了！用操作“找”才是“找规律”的标准。


有了“被动找规律”与“找规律”间的区别，“被动找规律”在思维操作理论中的位置也就明显了。它不是用一些专门的操作进行找规律的工作，而是一些其它操作工作时碰上了规律。因此在思维操作理论中，不必为“被动找规律”安排位置，原来的思维操作理论不必改动。只需在找规律操作的讨论时，顺便提一下就可以了。","['问题来了，那么@mochaojian在本主题中所说的“找规律”，是碰上规律（无专用操作）的找规律呢？还是由专用操作完成的“找规律”呢？', '回复 ruiaijun :找规律应该是智能的基本功能', '回复 mochaojian :你这个“基本功能”指的是哪类找规律呢？', '规律肯定是要主动去找的，但你得明白一件事：利刃同志给出的并非找规律的方法，他给出的就是规律本身。用那个方法，找到的也只是符合他预设的规律。但也不能说这个方法不对，让ai下象棋，穷举法要用，模板法也要用，这种预设规律的做法，逃不开有多少人工，就有多少智能的局面，但规律本身倒是没错。', '回复 ruiaijun :我认为感受器官是见招拆招，思考问题是没事找事。', '', '', '', '']"
